dataset,term,count,relative_freq,others_avg_relative_freq,distinctiveness_score
Before Election Some,যোগ্য,1,0.00012134449702705982,0.00022591543207266132,-0.0001045709350456015
Before Election Some,রাষ্ট্র,1,0.00012134449702705982,0.00022591543207266132,-0.0001045709350456015
Before Election Some,পোস্ট,1,0.00012134449702705982,0.00022591543207266132,-0.0001045709350456015
Before Election Some,খুশি,3,0.00036403349108117945,0.0004723017092450847,-0.00010826821816390525
Before Election Some,ভালোবাসার,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,চাস,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ব্যাথা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,তোহ,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দৌড়াইয়া,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,পিও,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,পইড়া,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,বাশ,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,চামচার,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,koisey,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,অলিম্পিক,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ব্যথা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,রাকিবকে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,হাহাকার,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,বুঝছো,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,পুলা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,নিজেরই,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,amra,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ha,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,সাবাশ,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দৌড়াইতা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,লজ্জাও,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,হনু,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,চাটুকারিতা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,খিদে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ভাইগনা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দফাদার,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,কইরো,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ছিলে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,সবকিছুতেই,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ধীরে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,জ্বালারে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,প্যারা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,যাচ্ছিল,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,মারজুক,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,নামক,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ভারতকে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,চ্যাটের,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,মুর্তি,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দৌড়াবেই,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,লড়াই,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ছাপ্রীদের,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,কাছেও,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,আবেগ,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,মাসীর,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,pico,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,কিছুতে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ভাইদের,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,লিদার,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,nati,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দৌড়ানোই,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,koto,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,হুত,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,আপাই,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,চাটে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,খনিকের,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,প্রটোকল,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,lungir,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দৌরায়,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,পরিবর্তে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,প্রতিযোগিতা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,mile,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,কেন্দ্রীয়,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,korbe,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,লিমিট,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,অংশগ্রহণ,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,আমাদেরকে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ফাইট্টা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,করতি,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ভ্যানগার্ড,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ব্যাক্তিত্য,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দৌড়াইস,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,peson,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ja,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,taw,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,ভর্তি,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,পেশা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,হিংসা,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দৌড়াবেন,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,তুমার,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,রাসেল,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,বালির,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,আশীর্বাদ,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,পেরে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,খায়েন,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,গাদ্দার,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,দৌড়ালে,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,গাড়ীর,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,dei,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,liflet,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,মহাসুখের,0,0.0,0.00010995052226498076,-0.00010995052226498076
Before Election Some,আজ,3,0.00036403349108117945,0.0004743065050926514,-0.00011027301401147192
Before Election Some,প্রথমে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,দান,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,মৃত্যু,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,মাসেই,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বদনাম,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,সকলে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,দিও,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,দিতো,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,পাকিস্তানে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,একেবারে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বুঝানো,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,mama,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,লুট,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,great,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,পালন,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,প্রেম,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,এইটাই,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,অয়,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বাঙালির,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,মিয়া,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,সত্যের,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,তোলার,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,উপদেষ্টা,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,চিন্তার,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,পাচায়,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,মাসে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,tara,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,জোরদার,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,গতিতে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,পোকা,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,ধরবে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,হুমমম,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,hoye,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,পলিটিক্স,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,দুর্দান্ত,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,দিতেই,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,দায়ে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,গলার,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,আব্বায়,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,দখলে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,deikha,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,কইরাও,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বিড়ি,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,মাছ,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,নিলেন,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,কাছ,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,tik,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,যাইতে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বাপ,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,hoi,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,সিন্ধান্ত,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,স্বচ্ছতা,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,উচ্চ,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বিনিময়ে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বাংলাদেশী,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,কইয়া,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,আপাতত,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,পান,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,পালাইতে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,nahid,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,জমে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বাতিল,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বুঝিনা,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,বইলেন,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,জনগনকে,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,love,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,শক্তি,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,মতন,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,কমান্ডার,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,মুক্তিযোদ্ধাদের,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,অবস্থান,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,খাদক,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,জন্যেই,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,kno,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,যাকাত,0,0.0,0.00011195531811254735,-0.00011195531811254735
Before Election Some,make,0,0.0,0.00011195531811254735,-0.00011195531811254735
